type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.06,0.5,0.05,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.05_cabs120k08.txt,0,474,4.09597110748
cmine_increment,0.06,0.5,0.1,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.1_cabs120k08.txt,0,471,4.37955498695
cmine_increment,0.06,0.5,0.15,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.15_cabs120k08.txt,1,472,4.44025421143
cmine_increment,0.06,0.5,0.2,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.2_cabs120k08.txt,0,465,4.83093595505
cmine_increment,0.06,0.5,0.25,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.25_cabs120k08.txt,2,469,4.96149897575
cmine_increment,0.06,0.5,0.3,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.3_cabs120k08.txt,1,465,5.03953194618
cmine_increment,0.06,0.5,0.35,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.35_cabs120k08.txt,0,465,5.00227093697
cmine_increment,0.06,0.5,0.4,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.4_cabs120k08.txt,1,461,5.26333498955
cmine_increment,0.06,0.5,0.45,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.45_cabs120k08.txt,0,456,5.23192596436
cmine_increment,0.06,0.5,0.5,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.06_0.5_0.5_cabs120k08.txt,0,453,5.42405390739
