type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.045,0.5,0.05,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.05_cabs120k08.txt,1,493,4.82363700867
cmine_increment,0.045,0.5,0.1,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.1_cabs120k08.txt,2,510,5.41680693626
cmine_increment,0.045,0.5,0.15,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.15_cabs120k08.txt,7,520,6.19526600838
cmine_increment,0.045,0.5,0.2,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.2_cabs120k08.txt,9,522,7.60222697258
cmine_increment,0.045,0.5,0.25,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.25_cabs120k08.txt,14,519,8.55154705048
cmine_increment,0.045,0.5,0.3,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.3_cabs120k08.txt,16,513,10.2317290306
cmine_increment,0.045,0.5,0.35,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.35_cabs120k08.txt,10,495,11.1433768272
cmine_increment,0.045,0.5,0.4,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.4_cabs120k08.txt,8,479,11.8637809753
cmine_increment,0.045,0.5,0.45,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.45_cabs120k08.txt,2,460,12.9510259628
cmine_increment,0.045,0.5,0.5,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.5_cabs120k08.txt,1,451,13.3990671635
cmine_increment,0.045,0.5,0.4,5,../dataset/cabs120k08/increment_5K.txt,./outputs/cabs120k08/cabs120k08_5_0.045_0.5_0.4_test_out.txt,4,389,5.42371106148
cmine_increment,0.045,0.5,0.4,10,../dataset/cabs120k08/increment_10K.txt,./outputs/cabs120k08/cabs120k08_10_0.045_0.5_0.4_test_out.txt,9,430,7.42333698273
cmine_increment,0.045,0.5,0.4,15,../dataset/cabs120k08/increment_15K.txt,./outputs/cabs120k08/cabs120k08_15_0.045_0.5_0.4_test_out.txt,5,449,8.65013694763
cmine_increment,0.045,0.5,0.4,20,../dataset/cabs120k08/increment_20K.txt,./outputs/cabs120k08/cabs120k08_20_0.045_0.5_0.4_test_out.txt,4,464,10.85927701
cmine_increment,0.045,0.5,0.4,25,../dataset/cabs120k08/increment_25K.txt,./outputs/cabs120k08/cabs120k08_25_0.045_0.5_0.4_test_out.txt,8,479,12.116410017
cmine_increment,0.045,0.5,0.4,30,../dataset/cabs120k08/increment_30K.txt,./outputs/cabs120k08/cabs120k08_30_0.045_0.5_0.4_test_out.txt,7,496,14.2219059467
cmine_increment,0.045,0.5,0.4,35,../dataset/cabs120k08/increment_35K.txt,./outputs/cabs120k08/cabs120k08_35_0.045_0.5_0.4_test_out.txt,7,505,14.9172959328
cmine_increment,0.045,0.5,0.4,40,../dataset/cabs120k08/increment_40K.txt,./outputs/cabs120k08/cabs120k08_40_0.045_0.5_0.4_test_out.txt,213,710,23.8466148376
cmine_increment,0.045,0.5,0.4,45,../dataset/cabs120k08/increment_45K.txt,./outputs/cabs120k08/cabs120k08_45_0.045_0.5_0.4_test_out.txt,214,713,25.439278841
cmine_increment,0.045,0.5,0.4,50,../dataset/cabs120k08/increment_50K.txt,./outputs/cabs120k08/cabs120k08_50_0.045_0.5_0.4_test_out.txt,218,716,26.883056879
cmine_increment,0.045,0.5,0.4,55,../dataset/cabs120k08/increment_55K.txt,./outputs/cabs120k08/cabs120k08_55_0.045_0.5_0.4_test_out.txt,215,723,27.4512009621
cmine_increment,0.045,0.5,0.4,60,../dataset/cabs120k08/increment_60K.txt,./outputs/cabs120k08/cabs120k08_60_0.045_0.5_0.4_test_out.txt,220,737,30.8006029129
cmine_increment,0.045,0.5,0.4,65,../dataset/cabs120k08/increment_65K.txt,./outputs/cabs120k08/cabs120k08_65_0.045_0.5_0.4_test_out.txt,214,730,31.2375710011
cmine_increment,0.045,0.5,0.4,70,../dataset/cabs120k08/increment_70K.txt,./outputs/cabs120k08/cabs120k08_70_0.045_0.5_0.4_test_out.txt,216,735,33.2797920704
cmine_increment,0.045,0.5,0.4,75,../dataset/cabs120k08/increment_75K.txt,./outputs/cabs120k08/cabs120k08_75_0.045_0.5_0.4_test_out.txt,219,747,36.2478001118
cmine_increment,0.045,0.5,0.4,80,../dataset/cabs120k08/increment_80K.txt,./outputs/cabs120k08/cabs120k08_80_0.045_0.5_0.4_test_out.txt,221,751,36.8577570915
cmine_increment,0.045,0.5,0.4,85,../dataset/cabs120k08/increment_85K.txt,./outputs/cabs120k08/cabs120k08_85_0.045_0.5_0.4_test_out.txt,220,754,36.9591629505
