type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.055,0.5,0.05,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.05_cabs120k08_150K.txt,0.126740932465,28,1.36100196838
cmine,0.055,0.5,0.1,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.1_cabs120k08_150K.txt,0.136790037155,47,2.40337705612
cmine,0.055,0.5,0.15,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.15_cabs120k08_150K.txt,0.127622127533,72,3.71009302139
cmine,0.055,0.5,0.2,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.2_cabs120k08_150K.txt,0.126551151276,95,5.02916407585
cmine,0.055,0.5,0.25,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.25_cabs120k08_150K.txt,0.1331179142,130,6.91528201103
cmine,0.055,0.5,0.3,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.3_cabs120k08_150K.txt,0.131360054016,159,8.481757164
cmine,0.055,0.5,0.35,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.35_cabs120k08_150K.txt,0.132405042648,190,10.2390069962
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_150K.txt,0.124134063721,218,11.6743600368
cmine,0.055,0.5,0.45,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.45_cabs120k08_150K.txt,0.136644124985,241,12.9572861195
cmine,0.055,0.5,0.5,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.5_cabs120k08_150K.txt,0.138190984726,247,13.881196022
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_105K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_105K.txt,0.117351055145,219,9.66098308563
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_110K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_110K.txt,0.121268033981,219,10.8784439564
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_115K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_115K.txt,0.12212896347,219,10.6994249821
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_120K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_120K.txt,0.1182949543,219,11.2544748783
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_125K.txt,0.136667013168,218,12.2704730034
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_130K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_130K.txt,0.128726959229,219,12.1882119179
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_135K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_135K.txt,0.135055065155,219,12.6335749626
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_140K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_140K.txt,0.151396989822,219,13.1247639656
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_145K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_145K.txt,0.151475906372,219,13.9234428406
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_150K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_150K.txt,0.148264884949,219,14.051940918
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_155K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_155K.txt,0.15922498703,219,14.5178868771
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_160K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_160K.txt,0.173696041107,223,16.0185661316
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_165K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_165K.txt,0.177514076233,219,15.3534181118
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_170K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_170K.txt,0.171589136124,219,16.5667719841
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_175K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_175K.txt,0.174019098282,223,16.6820271015
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_180K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_180K.txt,0.178428173065,223,17.299254179
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_185K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_185K.txt,0.19997382164,223,17.8180959225
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_190K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_190K.txt,0.191568136215,223,18.4524831772
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_195K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_195K.txt,0.192852020264,223,18.5153069496
cmine,0.055,0.5,0.4,./../dataset/cabs120k08/cabs120k08_200K.txt,././outputs/cabs120k08/cabs120k08_0.055_0.5_0.4_cabs120k08_200K.txt,0.209305047989,223,19.0796391964
