type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.05,0.5,0.05,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.05_cabs120k08_150K.txt,0.125197887421,48,2.17438387871
cmine,0.05,0.5,0.1,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.1_cabs120k08_150K.txt,0.134378194809,108,5.38014698029
cmine,0.05,0.5,0.15,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.15_cabs120k08_150K.txt,0.12769985199,193,9.38803696632
cmine,0.05,0.5,0.2,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.2_cabs120k08_150K.txt,0.137039899826,312,15.6498680115
cmine,0.05,0.5,0.25,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.25_cabs120k08_150K.txt,0.131916046143,451,24.412184
cmine,0.05,0.5,0.3,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.3_cabs120k08_150K.txt,0.124071121216,587,30.8831541538
cmine,0.05,0.5,0.35,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.35_cabs120k08_150K.txt,0.136012077332,724,40.4452180862
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_150K.txt,0.123347997665,861,47.4023091793
cmine,0.05,0.5,0.45,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.45_cabs120k08_150K.txt,0.123462915421,973,53.4217231274
cmine,0.05,0.5,0.5,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.5_cabs120k08_150K.txt,0.125883817673,1012,55.9227349758
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_105K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_105K.txt,0.110127925873,866,39.4435389042
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_110K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_110K.txt,0.12167596817,867,43.3011128902
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_115K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_115K.txt,0.114929914474,867,43.4446659088
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_120K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_120K.txt,0.128127813339,867,47.0610909462
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_125K.txt,0.124796152115,861,47.9593009949
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_130K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_130K.txt,0.142175912857,867,49.5299708843
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_135K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_135K.txt,0.133502960205,867,50.2788729668
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_140K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_140K.txt,0.149137020111,867,54.2621119022
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_145K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_145K.txt,0.144841909409,867,53.261494875
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_150K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_150K.txt,0.162411212921,867,56.0375921726
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_155K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_155K.txt,0.162714958191,867,59.055118084
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_160K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_160K.txt,0.173897027969,876,61.5890080929
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_165K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_165K.txt,0.169582128525,867,62.0918629169
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_170K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_170K.txt,0.170443058014,867,65.3999118805
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_175K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_175K.txt,0.17515707016,876,68.8197619915
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_180K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_180K.txt,0.189691066742,876,68.332818985
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_185K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_185K.txt,0.183341026306,876,71.2359981537
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_190K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_190K.txt,0.204872131348,877,74.5630860329
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_195K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_195K.txt,0.200383901596,878,74.076032877
cmine,0.05,0.5,0.4,./../dataset/cabs120k08/cabs120k08_200K.txt,././outputs/cabs120k08/cabs120k08_0.05_0.5_0.4_cabs120k08_200K.txt,0.212359905243,876,76.1070649624
