type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.045,0.5,0.05,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.05_cabs120k08_150K.txt,0.145807981491,48,2.43463993073
cmine,0.045,0.5,0.1,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.1_cabs120k08_150K.txt,0.137346982956,108,5.48071098328
cmine,0.045,0.5,0.15,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.15_cabs120k08_150K.txt,0.137598991394,193,10.3453350067
cmine,0.045,0.5,0.2,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.2_cabs120k08_150K.txt,0.139938116074,312,17.5371081829
cmine,0.045,0.5,0.25,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.25_cabs120k08_150K.txt,0.139043807983,451,25.440174818
cmine,0.045,0.5,0.3,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.3_cabs120k08_150K.txt,0.144549846649,587,33.9550030231
cmine,0.045,0.5,0.35,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.35_cabs120k08_150K.txt,0.146011829376,724,42.5671439171
cmine,0.045,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.4_cabs120k08_150K.txt,0.13883805275,861,51.8518428802
cmine,0.045,0.5,0.45,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.45_cabs120k08_150K.txt,0.145349979401,973,59.3103399277
cmine,0.045,0.5,0.5,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.045_0.5_0.5_cabs120k08_150K.txt,0.139360904694,1012,62.13346982
