type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.06,0.5,0.05,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.05_cabs120k08_150K.txt,0.130560874939,21,1.07747793198
cmine,0.06,0.5,0.1,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.1_cabs120k08_150K.txt,0.138119935989,29,1.63640713692
cmine,0.06,0.5,0.15,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.15_cabs120k08_150K.txt,0.130483865738,42,2.25198888779
cmine,0.06,0.5,0.2,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.2_cabs120k08_150K.txt,0.135116815567,51,2.85806584358
cmine,0.06,0.5,0.25,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.25_cabs120k08_150K.txt,0.136152029037,69,4.01788902283
cmine,0.06,0.5,0.3,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.3_cabs120k08_150K.txt,0.129323005676,82,4.47517800331
cmine,0.06,0.5,0.35,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.35_cabs120k08_150K.txt,0.131084918976,98,5.42408490181
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_150K.txt,0.130779027939,110,6.1988761425
cmine,0.06,0.5,0.45,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.45_cabs120k08_150K.txt,0.128266096115,119,6.63695120811
cmine,0.06,0.5,0.5,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.5_cabs120k08_150K.txt,0.12714099884,120,6.87416005135
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_105K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_105K.txt,0.113474845886,110,5.39078593254
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_110K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_110K.txt,0.109090089798,110,5.41185712814
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_115K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_115K.txt,0.124188899994,110,5.77672481537
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_120K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_120K.txt,0.122406005859,110,5.91111183167
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_125K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_125K.txt,0.134371042252,110,6.40174007416
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_130K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_130K.txt,0.128566026688,110,6.30032801628
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_135K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_135K.txt,0.134577989578,110,6.50928783417
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_140K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_140K.txt,0.157165050507,110,7.1095559597
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_145K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_145K.txt,0.147119998932,110,7.03228402138
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_150K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_150K.txt,0.152060031891,110,7.14078712463
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_155K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_155K.txt,0.168533086777,110,7.73687410355
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_160K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_160K.txt,0.164201974869,113,7.95845508575
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_165K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_165K.txt,0.173144817352,110,7.89416790009
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_170K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_170K.txt,0.18135881424,110,8.25280880928
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_175K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_175K.txt,0.171985149384,113,8.64732503891
cmine,0.06,0.5,0.4,./../dataset/cabs120k08/cabs120k08_180K.txt,././outputs/cabs120k08/cabs120k08_0.06_0.5_0.4_cabs120k08_180K.txt,0.188951015472,113,9.44659805298
