type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.07,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.05_synthetic.txt,1,868,2.54938483238
cmine_increment,0.07,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.1_synthetic.txt,1,867,2.4929318428
cmine_increment,0.07,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.15_synthetic.txt,1,867,2.53730988503
cmine_increment,0.07,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.2_synthetic.txt,1,867,2.41132807732
cmine_increment,0.07,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.25_synthetic.txt,1,867,2.55090713501
cmine_increment,0.07,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.3_synthetic.txt,1,867,2.43232083321
cmine_increment,0.07,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.07_0.3_0.2_test_out.txt,1,854,1.81117486954
cmine_increment,0.07,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.07_0.3_0.2_test_out.txt,1,864,1.94499516487
cmine_increment,0.07,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.07_0.3_0.2_test_out.txt,1,865,2.21009302139
cmine_increment,0.07,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.07_0.3_0.2_test_out.txt,1,866,2.35821509361
cmine_increment,0.07,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.07_0.3_0.2_test_out.txt,1,867,2.39788389206
cmine_increment,0.07,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.07_0.3_0.2_test_out.txt,1,867,2.60695385933
cmine_increment,0.07,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.07_0.3_0.2_test_out.txt,0,867,2.84556722641
cmine_increment,0.07,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.07_0.3_0.2_test_out.txt,0,867,2.84755587578
cmine_increment,0.07,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.07_0.3_0.2_test_out.txt,0,868,3.16423892975
cmine_increment,0.07,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.07_0.3_0.2_test_out.txt,0,868,3.35566401482
