type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.0675,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.05_synthetic.txt,0,869,2.6944770813
cmine_increment,0.0675,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.1_synthetic.txt,0,867,2.62960410118
cmine_increment,0.0675,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.15_synthetic.txt,0,867,2.44619679451
cmine_increment,0.0675,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.2_synthetic.txt,0,867,2.66991209984
cmine_increment,0.0675,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.25_synthetic.txt,0,867,2.44379711151
cmine_increment,0.0675,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.3_synthetic.txt,0,866,2.46633386612
cmine_increment,0.0675,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.0675_0.3_0.2_test_out.txt,0,854,1.97670483589
cmine_increment,0.0675,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.0675_0.3_0.2_test_out.txt,0,864,1.93894982338
cmine_increment,0.0675,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.0675_0.3_0.2_test_out.txt,0,865,2.27193498611
cmine_increment,0.0675,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.0675_0.3_0.2_test_out.txt,0,866,2.31017804146
cmine_increment,0.0675,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0675_0.3_0.2_test_out.txt,0,867,2.65440201759
cmine_increment,0.0675,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.0675_0.3_0.2_test_out.txt,0,867,2.59615111351
cmine_increment,0.0675,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.0675_0.3_0.2_test_out.txt,0,867,3.00924611092
cmine_increment,0.0675,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.0675_0.3_0.2_test_out.txt,0,867,2.92536711693
cmine_increment,0.0675,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.0675_0.3_0.2_test_out.txt,0,868,3.29238700867
cmine_increment,0.0675,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.0675_0.3_0.2_test_out.txt,0,868,3.2951669693
