type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.0525,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.05_synthetic.txt,3,885,3.13881492615
cmine_increment,0.0525,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.1_synthetic.txt,10,907,3.642152071
cmine_increment,0.0525,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.15_synthetic.txt,14,907,3.5857129097
cmine_increment,0.0525,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.2_synthetic.txt,15,905,3.83173203468
cmine_increment,0.0525,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.25_synthetic.txt,17,893,4.41903400421
cmine_increment,0.0525,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.3_synthetic.txt,17,888,4.59182095528
cmine_increment,0.0525,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.0525_0.3_0.2_test_out.txt,36,909,2.74661397934
cmine_increment,0.0525,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.0525_0.3_0.2_test_out.txt,33,921,3.31248998642
cmine_increment,0.0525,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.0525_0.3_0.2_test_out.txt,33,920,3.28516411781
cmine_increment,0.0525,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.0525_0.3_0.2_test_out.txt,33,921,3.91893005371
cmine_increment,0.0525,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.0525_0.3_0.2_test_out.txt,15,905,4.20068001747
cmine_increment,0.0525,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.0525_0.3_0.2_test_out.txt,15,905,4.16190695763
cmine_increment,0.0525,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.0525_0.3_0.2_test_out.txt,43,928,5.24215984344
cmine_increment,0.0525,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.0525_0.3_0.2_test_out.txt,29,922,4.94164609909
cmine_increment,0.0525,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.0525_0.3_0.2_test_out.txt,44,929,5.58096218109
cmine_increment,0.0525,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.0525_0.3_0.2_test_out.txt,43,929,5.63279604912
