type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.065,0.3,0.05,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.05_synthetic.txt,0,869,2.65335822105
cmine_increment,0.065,0.3,0.1,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.1_synthetic.txt,0,867,2.70357394218
cmine_increment,0.065,0.3,0.15,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.15_synthetic.txt,0,867,2.44900012016
cmine_increment,0.065,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.2_synthetic.txt,0,867,2.43644309044
cmine_increment,0.065,0.3,0.25,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.25_synthetic.txt,0,867,2.49639415741
cmine_increment,0.065,0.3,0.3,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.3_synthetic.txt,0,866,2.68233013153
cmine_increment,0.065,0.3,0.2,5,../dataset/synthetic/synthetic_increment_5K.txt,./outputs/kosarak/kosarak_5_0.065_0.3_0.2_test_out.txt,1,854,2.03188085556
cmine_increment,0.065,0.3,0.2,10,../dataset/synthetic/synthetic_increment_10K.txt,./outputs/kosarak/kosarak_10_0.065_0.3_0.2_test_out.txt,0,864,1.96909809113
cmine_increment,0.065,0.3,0.2,15,../dataset/synthetic/synthetic_increment_15K.txt,./outputs/kosarak/kosarak_15_0.065_0.3_0.2_test_out.txt,0,865,2.28242301941
cmine_increment,0.065,0.3,0.2,20,../dataset/synthetic/synthetic_increment_20K.txt,./outputs/kosarak/kosarak_20_0.065_0.3_0.2_test_out.txt,0,866,2.2485730648
cmine_increment,0.065,0.3,0.2,25,../dataset/synthetic/synthetic_increment_25K.txt,./outputs/kosarak/kosarak_25_0.065_0.3_0.2_test_out.txt,0,867,2.59248495102
cmine_increment,0.065,0.3,0.2,30,../dataset/synthetic/synthetic_increment_30K.txt,./outputs/kosarak/kosarak_30_0.065_0.3_0.2_test_out.txt,0,867,2.61006307602
cmine_increment,0.065,0.3,0.2,35,../dataset/synthetic/synthetic_increment_35K.txt,./outputs/kosarak/kosarak_35_0.065_0.3_0.2_test_out.txt,0,867,2.96196389198
cmine_increment,0.065,0.3,0.2,40,../dataset/synthetic/synthetic_increment_40K.txt,./outputs/kosarak/kosarak_40_0.065_0.3_0.2_test_out.txt,0,867,2.93312311172
cmine_increment,0.065,0.3,0.2,45,../dataset/synthetic/synthetic_increment_45K.txt,./outputs/kosarak/kosarak_45_0.065_0.3_0.2_test_out.txt,0,868,3.28858494759
cmine_increment,0.065,0.3,0.2,50,../dataset/synthetic/synthetic_increment_50K.txt,./outputs/kosarak/kosarak_50_0.065_0.3_0.2_test_out.txt,0,868,3.53544592857
