type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.09,0.5,0.1,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.1_bmspos_final_1.25L.txt,0.263216972351,45,2.71622300148
cmine,0.09,0.5,0.2,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.2_bmspos_final_1.25L.txt,0.253551006317,45,2.7302339077
cmine,0.09,0.5,0.3,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.3_bmspos_final_1.25L.txt,0.262232780457,54,3.45427680016
cmine,0.09,0.5,0.4,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.4_bmspos_final_1.25L.txt,0.253249883652,121,7.22529387474
cmine,0.09,0.5,0.5,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.5_bmspos_final_1.25L.txt,0.256824016571,159,10.7175869942
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.25L.txt,0.253103971481,259,16.4644920826
cmine,0.09,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.7_bmspos_final_1.25L.txt,0.254910945892,378,25.4722859859
cmine,0.09,0.5,0.8,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.8_bmspos_final_1.25L.txt,0.254577159882,509,33.9672160149
cmine,0.09,0.5,0.9,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.9_bmspos_final_1.25L.txt,0.253630876541,882,54.9773459435
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.05L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.05L.txt,0.215126037598,253,13.8674790859
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.1L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.1L.txt,0.23730301857,253,15.4558429718
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.15L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.15L.txt,0.247695207596,253,15.5009951591
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.2L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.2L.txt,0.24726319313,256,15.7945520878
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.25L.txt,0.268671989441,259,17.1771581173
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.3L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.3L.txt,0.265935897827,257,16.9846329689
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.35L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.35L.txt,0.291401863098,260,18.7168757915
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.4L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.4L.txt,0.285036087036,260,18.7293000221
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.45L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.45L.txt,0.29490685463,265,19.8509559631
cmine,0.09,0.5,0.6,./../dataset/bmspos/bmspos_1.5L.txt,././outputs/bmspos/bmspos_0.09_0.5_0.6_bmspos_final_1.5L.txt,0.317137956619,266,21.1839649677
