type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.09,0.5,0.1,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.1_bmspos_final.txt,1,1111,7.8859701157
cmine_increment,0.09,0.5,0.2,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.2_bmspos_final.txt,2,1109,8.1605131626
cmine_increment,0.09,0.5,0.3,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.3_bmspos_final.txt,12,1109,8.7909879684
cmine_increment,0.09,0.5,0.4,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.4_bmspos_final.txt,13,1147,9.3432440758
cmine_increment,0.09,0.5,0.5,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.5_bmspos_final.txt,33,1138,10.2730989456
cmine_increment,0.09,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.6_bmspos_final.txt,44,1139,11.9385249615
cmine_increment,0.09,0.5,0.7,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.7_bmspos_final.txt,22,1113,12.5098309517
cmine_increment,0.09,0.5,0.8,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.8_bmspos_final.txt,24,1100,13.9837810993
cmine_increment,0.09,0.5,0.9,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.9_bmspos_final.txt,20,1090,16.9386439323
cmine_increment,0.09,0.5,0.6,5,../dataset/bmspos_1L/increment_5K.txt,./outputs/bmspos/bmspos_5_0.09_0.5_0.6_test_out.txt,49,849,7.9163529873
cmine_increment,0.09,0.5,0.6,10,../dataset/bmspos_1L/increment_10K.txt,./outputs/bmspos/bmspos_10_0.09_0.5_0.6_test_out.txt,30,1008,8.6488389969
cmine_increment,0.09,0.5,0.6,15,../dataset/bmspos_1L/increment_15K.txt,./outputs/bmspos/bmspos_15_0.09_0.5_0.6_test_out.txt,23,1078,9.8452570438
cmine_increment,0.09,0.5,0.6,20,../dataset/bmspos_1L/increment_20K.txt,./outputs/bmspos/bmspos_20_0.09_0.5_0.6_test_out.txt,35,1124,11.1766309738
cmine_increment,0.09,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.09_0.5_0.6_test_out.txt,44,1139,12.2093138695
cmine_increment,0.09,0.5,0.6,30,../dataset/bmspos_1L/increment_30K.txt,./outputs/bmspos/bmspos_30_0.09_0.5_0.6_test_out.txt,39,1179,12.9967198372
cmine_increment,0.09,0.5,0.6,35,../dataset/bmspos_1L/increment_35K.txt,./outputs/bmspos/bmspos_35_0.09_0.5_0.6_test_out.txt,41,1200,14.0896148682
cmine_increment,0.09,0.5,0.6,40,../dataset/bmspos_1L/increment_40K.txt,./outputs/bmspos/bmspos_40_0.09_0.5_0.6_test_out.txt,40,1215,14.581444025
cmine_increment,0.09,0.5,0.6,45,../dataset/bmspos_1L/increment_45K.txt,./outputs/bmspos/bmspos_45_0.09_0.5_0.6_test_out.txt,45,1235,15.7915270329
cmine_increment,0.09,0.5,0.6,50,../dataset/bmspos_1L/increment_50K.txt,./outputs/bmspos/bmspos_50_0.09_0.5_0.6_test_out.txt,46,1262,16.5156779289
cmine_increment,0.09,0.5,0.6,55,../dataset/bmspos_1L/increment_55K.txt,./outputs/bmspos/bmspos_55_0.09_0.5_0.6_test_out.txt,51,1274,17.8231329918
cmine_increment,0.09,0.5,0.6,60,../dataset/bmspos_1L/increment_60K.txt,./outputs/bmspos/bmspos_60_0.09_0.5_0.6_test_out.txt,38,1287,17.5911319256
cmine_increment,0.09,0.5,0.6,65,../dataset/bmspos_1L/increment_65K.txt,./outputs/bmspos/bmspos_65_0.09_0.5_0.6_test_out.txt,45,1302,19.0040280819
cmine_increment,0.09,0.5,0.6,70,../dataset/bmspos_1L/increment_70K.txt,./outputs/bmspos/bmspos_70_0.09_0.5_0.6_test_out.txt,47,1309,20.0243358612
cmine_increment,0.09,0.5,0.6,75,../dataset/bmspos_1L/increment_75K.txt,./outputs/bmspos/bmspos_75_0.09_0.5_0.6_test_out.txt,48,1312,21.1830210686
cmine_increment,0.09,0.5,0.6,80,../dataset/bmspos_1L/increment_80K.txt,./outputs/bmspos/bmspos_80_0.09_0.5_0.6_test_out.txt,50,1316,21.6717889309
cmine_increment,0.09,0.5,0.6,85,../dataset/bmspos_1L/increment_85K.txt,./outputs/bmspos/bmspos_85_0.09_0.5_0.6_test_out.txt,54,1322,22.8911831379
cmine_increment,0.09,0.5,0.6,90,../dataset/bmspos_1L/increment_90K.txt,./outputs/bmspos/bmspos_90_0.09_0.5_0.6_test_out.txt,55,1335,24.1132159233
cmine_increment,0.09,0.5,0.6,95,../dataset/bmspos_1L/increment_95K.txt,./outputs/bmspos/bmspos_95_0.09_0.5_0.6_test_out.txt,52,1360,24.7982120514
cmine_increment,0.09,0.5,0.6,100,../dataset/bmspos_1L/increment_100K.txt,./outputs/bmspos/bmspos_100_0.09_0.5_0.6_test_out.txt,53,1378,25.500921011
