type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.07,0.5,0.1,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.1_bmspos_final.txt,4,1195,9.1886150837
cmine_increment,0.07,0.5,0.2,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.2_bmspos_final.txt,21,1217,10.4853699207
cmine_increment,0.07,0.5,0.3,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.3_bmspos_final.txt,58,1328,13.1416120529
cmine_increment,0.07,0.5,0.4,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.4_bmspos_final.txt,203,1694,23.0023500919
cmine_increment,0.07,0.5,0.5,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.5_bmspos_final.txt,591,2343,51.2394211292
cmine_increment,0.07,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.6_bmspos_final.txt,1856,4221,149.297167063
cmine_increment,0.07,0.5,0.7,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.7_bmspos_final.txt,5641,8587,409.09829402
cmine_increment,0.07,0.5,0.8,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.8_bmspos_final.txt,11164,13215,1108.56133294
cmine_increment,0.07,0.5,0.9,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.9_bmspos_final.txt,18754,20290,1988.46879888
cmine_increment,0.07,0.5,0.6,5,../dataset/bmspos_1L/increment_5K.txt,./outputs/bmspos/bmspos_5_0.07_0.5_0.6_test_out.txt,2274,3223,113.411076069
cmine_increment,0.07,0.5,0.6,10,../dataset/bmspos_1L/increment_10K.txt,./outputs/bmspos/bmspos_10_0.07_0.5_0.6_test_out.txt,613,3294,57.7625339031
cmine_increment,0.07,0.5,0.6,15,../dataset/bmspos_1L/increment_15K.txt,./outputs/bmspos/bmspos_15_0.07_0.5_0.6_test_out.txt,853,3699,81.2568039894
cmine_increment,0.07,0.5,0.6,20,../dataset/bmspos_1L/increment_20K.txt,./outputs/bmspos/bmspos_20_0.07_0.5_0.6_test_out.txt,1309,3997,114.240499973
cmine_increment,0.07,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.07_0.5_0.6_test_out.txt,1856,4221,149.750212908
cmine_increment,0.07,0.5,0.6,30,../dataset/bmspos_1L/increment_30K.txt,./outputs/bmspos/bmspos_30_0.07_0.5_0.6_test_out.txt,1904,4332,172.014567137
cmine_increment,0.07,0.5,0.6,35,../dataset/bmspos_1L/increment_35K.txt,./outputs/bmspos/bmspos_35_0.07_0.5_0.6_test_out.txt,2112,4458,199.912117004
cmine_increment,0.07,0.5,0.6,40,../dataset/bmspos_1L/increment_40K.txt,./outputs/bmspos/bmspos_40_0.07_0.5_0.6_test_out.txt,1764,4090,188.905151129
cmine_increment,0.07,0.5,0.6,45,../dataset/bmspos_1L/increment_45K.txt,./outputs/bmspos/bmspos_45_0.07_0.5_0.6_test_out.txt,1953,4195,214.521441936
cmine_increment,0.07,0.5,0.6,50,../dataset/bmspos_1L/increment_50K.txt,./outputs/bmspos/bmspos_50_0.07_0.5_0.6_test_out.txt,1935,4270,225.247649908
cmine_increment,0.07,0.5,0.6,55,../dataset/bmspos_1L/increment_55K.txt,./outputs/bmspos/bmspos_55_0.07_0.5_0.6_test_out.txt,2264,4471,257.282691002
cmine_increment,0.07,0.5,0.6,60,../dataset/bmspos_1L/increment_60K.txt,./outputs/bmspos/bmspos_60_0.07_0.5_0.6_test_out.txt,1608,4213,238.132708788
cmine_increment,0.07,0.5,0.6,65,../dataset/bmspos_1L/increment_65K.txt,./outputs/bmspos/bmspos_65_0.07_0.5_0.6_test_out.txt,1834,4321,262.548279047
cmine_increment,0.07,0.5,0.6,70,../dataset/bmspos_1L/increment_70K.txt,./outputs/bmspos/bmspos_70_0.07_0.5_0.6_test_out.txt,2043,4455,296.851167202
cmine_increment,0.07,0.5,0.6,75,../dataset/bmspos_1L/increment_75K.txt,./outputs/bmspos/bmspos_75_0.07_0.5_0.6_test_out.txt,2199,4575,332.148061037
cmine_increment,0.07,0.5,0.6,80,../dataset/bmspos_1L/increment_80K.txt,./outputs/bmspos/bmspos_80_0.07_0.5_0.6_test_out.txt,2153,4601,334.567569017
cmine_increment,0.07,0.5,0.6,85,../dataset/bmspos_1L/increment_85K.txt,./outputs/bmspos/bmspos_85_0.07_0.5_0.6_test_out.txt,2448,4803,365.950428009
cmine_increment,0.07,0.5,0.6,90,../dataset/bmspos_1L/increment_90K.txt,./outputs/bmspos/bmspos_90_0.07_0.5_0.6_test_out.txt,2468,4846,384.117358923
cmine_increment,0.07,0.5,0.6,95,../dataset/bmspos_1L/increment_95K.txt,./outputs/bmspos/bmspos_95_0.07_0.5_0.6_test_out.txt,2259,4775,388.948740005
cmine_increment,0.07,0.5,0.6,100,../dataset/bmspos_1L/increment_100K.txt,./outputs/bmspos/bmspos_100_0.07_0.5_0.6_test_out.txt,2180,4780,415.005474806
