type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.075,0.5,0.1,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.1_bmspos_final.txt,4,1195,9.1155641079
cmine_increment,0.075,0.5,0.2,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.2_bmspos_final.txt,21,1217,10.1888391972
cmine_increment,0.075,0.5,0.3,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.3_bmspos_final.txt,58,1328,13.4334261417
cmine_increment,0.075,0.5,0.4,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.4_bmspos_final.txt,203,1694,23.5736620426
cmine_increment,0.075,0.5,0.5,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.5_bmspos_final.txt,591,2343,52.1534590721
cmine_increment,0.075,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.6_bmspos_final.txt,1856,4221,153.076038837
cmine_increment,0.075,0.5,0.7,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.7_bmspos_final.txt,5641,8587,416.231362104
cmine_increment,0.075,0.5,0.8,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.8_bmspos_final.txt,11164,13215,1099.20751095
cmine_increment,0.075,0.5,0.9,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.9_bmspos_final.txt,18754,20290,2012.57371616
cmine_increment,0.075,0.5,0.6,5,../dataset/bmspos_1L/increment_5K.txt,./outputs/bmspos/bmspos_5_0.075_0.5_0.6_test_out.txt,2274,3223,114.21957016
cmine_increment,0.075,0.5,0.6,10,../dataset/bmspos_1L/increment_10K.txt,./outputs/bmspos/bmspos_10_0.075_0.5_0.6_test_out.txt,610,3294,56.7494320869
cmine_increment,0.075,0.5,0.6,15,../dataset/bmspos_1L/increment_15K.txt,./outputs/bmspos/bmspos_15_0.075_0.5_0.6_test_out.txt,852,3699,83.0061891079
cmine_increment,0.075,0.5,0.6,20,../dataset/bmspos_1L/increment_20K.txt,./outputs/bmspos/bmspos_20_0.075_0.5_0.6_test_out.txt,1308,3997,113.302789927
cmine_increment,0.075,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.075_0.5_0.6_test_out.txt,1856,4221,150.390309811
cmine_increment,0.075,0.5,0.6,30,../dataset/bmspos_1L/increment_30K.txt,./outputs/bmspos/bmspos_30_0.075_0.5_0.6_test_out.txt,1904,4332,168.872708797
cmine_increment,0.075,0.5,0.6,35,../dataset/bmspos_1L/increment_35K.txt,./outputs/bmspos/bmspos_35_0.075_0.5_0.6_test_out.txt,2112,4458,192.338790894
cmine_increment,0.075,0.5,0.6,40,../dataset/bmspos_1L/increment_40K.txt,./outputs/bmspos/bmspos_40_0.075_0.5_0.6_test_out.txt,1764,4090,190.37508297
cmine_increment,0.075,0.5,0.6,45,../dataset/bmspos_1L/increment_45K.txt,./outputs/bmspos/bmspos_45_0.075_0.5_0.6_test_out.txt,1404,3074,150.072365046
cmine_increment,0.075,0.5,0.6,50,../dataset/bmspos_1L/increment_50K.txt,./outputs/bmspos/bmspos_50_0.075_0.5_0.6_test_out.txt,1407,3133,159.544870138
cmine_increment,0.075,0.5,0.6,55,../dataset/bmspos_1L/increment_55K.txt,./outputs/bmspos/bmspos_55_0.075_0.5_0.6_test_out.txt,1633,3336,179.435770988
cmine_increment,0.075,0.5,0.6,60,../dataset/bmspos_1L/increment_60K.txt,./outputs/bmspos/bmspos_60_0.075_0.5_0.6_test_out.txt,1608,4213,239.598229885
cmine_increment,0.075,0.5,0.6,65,../dataset/bmspos_1L/increment_65K.txt,./outputs/bmspos/bmspos_65_0.075_0.5_0.6_test_out.txt,1834,4321,265.389756203
cmine_increment,0.075,0.5,0.6,70,../dataset/bmspos_1L/increment_70K.txt,./outputs/bmspos/bmspos_70_0.075_0.5_0.6_test_out.txt,2043,4455,289.649627924
cmine_increment,0.075,0.5,0.6,75,../dataset/bmspos_1L/increment_75K.txt,./outputs/bmspos/bmspos_75_0.075_0.5_0.6_test_out.txt,1621,3396,225.078912973
cmine_increment,0.075,0.5,0.6,80,../dataset/bmspos_1L/increment_80K.txt,./outputs/bmspos/bmspos_80_0.075_0.5_0.6_test_out.txt,1642,3424,238.523847103
cmine_increment,0.075,0.5,0.6,85,../dataset/bmspos_1L/increment_85K.txt,./outputs/bmspos/bmspos_85_0.075_0.5_0.6_test_out.txt,1814,3545,256.291641951
cmine_increment,0.075,0.5,0.6,90,../dataset/bmspos_1L/increment_90K.txt,./outputs/bmspos/bmspos_90_0.075_0.5_0.6_test_out.txt,1834,3581,270.752242088
cmine_increment,0.075,0.5,0.6,95,../dataset/bmspos_1L/increment_95K.txt,./outputs/bmspos/bmspos_95_0.075_0.5_0.6_test_out.txt,1713,3547,282.486680984
cmine_increment,0.075,0.5,0.6,100,../dataset/bmspos_1L/increment_100K.txt,./outputs/bmspos/bmspos_100_0.075_0.5_0.6_test_out.txt,1677,3569,283.741016865
