type_of_algo,minRF,minCS,maxOR,increment,inpfile,outfile,candidate_old,candidate_new,process_done
cmine_increment,0.085,0.5,0.1,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.1_bmspos_final.txt,1,1119,8.282626152
cmine_increment,0.085,0.5,0.2,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.2_bmspos_final.txt,3,1116,8.5213670731
cmine_increment,0.085,0.5,0.3,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.3_bmspos_final.txt,12,1121,9.0248780251
cmine_increment,0.085,0.5,0.4,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.4_bmspos_final.txt,24,1171,9.9194481373
cmine_increment,0.085,0.5,0.5,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.5_bmspos_final.txt,39,1154,11.6343979836
cmine_increment,0.085,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.6_bmspos_final.txt,64,1173,15.0674378872
cmine_increment,0.085,0.5,0.7,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.7_bmspos_final.txt,33,1126,15.0782139301
cmine_increment,0.085,0.5,0.8,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.8_bmspos_final.txt,36,1110,19.4054570198
cmine_increment,0.085,0.5,0.9,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.9_bmspos_final.txt,34,1102,27.1592559814
cmine_increment,0.085,0.5,0.6,5,../dataset/bmspos_1L/increment_5K.txt,./outputs/bmspos/bmspos_5_0.085_0.5_0.6_test_out.txt,49,847,8.0614449978
cmine_increment,0.085,0.5,0.6,10,../dataset/bmspos_1L/increment_10K.txt,./outputs/bmspos/bmspos_10_0.085_0.5_0.6_test_out.txt,548,1575,30.6496531963
cmine_increment,0.085,0.5,0.6,15,../dataset/bmspos_1L/increment_15K.txt,./outputs/bmspos/bmspos_15_0.085_0.5_0.6_test_out.txt,1156,2266,60.9612369537
cmine_increment,0.085,0.5,0.6,20,../dataset/bmspos_1L/increment_20K.txt,./outputs/bmspos/bmspos_20_0.085_0.5_0.6_test_out.txt,1197,2342,65.5122821331
cmine_increment,0.085,0.5,0.6,25,../dataset/bmspos_1L/increment_25K.txt,./outputs/bmspos/bmspos_25_0.085_0.5_0.6_test_out.txt,64,1173,14.9378659725
cmine_increment,0.085,0.5,0.6,30,../dataset/bmspos_1L/increment_30K.txt,./outputs/bmspos/bmspos_30_0.085_0.5_0.6_test_out.txt,56,1212,16.2972810268
cmine_increment,0.085,0.5,0.6,35,../dataset/bmspos_1L/increment_35K.txt,./outputs/bmspos/bmspos_35_0.085_0.5_0.6_test_out.txt,62,1235,17.6126549244
cmine_increment,0.085,0.5,0.6,40,../dataset/bmspos_1L/increment_40K.txt,./outputs/bmspos/bmspos_40_0.085_0.5_0.6_test_out.txt,60,1250,18.5138230324
cmine_increment,0.085,0.5,0.6,45,../dataset/bmspos_1L/increment_45K.txt,./outputs/bmspos/bmspos_45_0.085_0.5_0.6_test_out.txt,70,1274,20.6871740818
cmine_increment,0.085,0.5,0.6,50,../dataset/bmspos_1L/increment_50K.txt,./outputs/bmspos/bmspos_50_0.085_0.5_0.6_test_out.txt,70,1302,22.0517590046
cmine_increment,0.085,0.5,0.6,55,../dataset/bmspos_1L/increment_55K.txt,./outputs/bmspos/bmspos_55_0.085_0.5_0.6_test_out.txt,77,1318,23.8303859234
cmine_increment,0.085,0.5,0.6,60,../dataset/bmspos_1L/increment_60K.txt,./outputs/bmspos/bmspos_60_0.085_0.5_0.6_test_out.txt,52,1325,23.5225400925
cmine_increment,0.085,0.5,0.6,65,../dataset/bmspos_1L/increment_65K.txt,./outputs/bmspos/bmspos_65_0.085_0.5_0.6_test_out.txt,69,1345,25.140294075
cmine_increment,0.085,0.5,0.6,70,../dataset/bmspos_1L/increment_70K.txt,./outputs/bmspos/bmspos_70_0.085_0.5_0.6_test_out.txt,75,1356,27.0675680637
cmine_increment,0.085,0.5,0.6,75,../dataset/bmspos_1L/increment_75K.txt,./outputs/bmspos/bmspos_75_0.085_0.5_0.6_test_out.txt,77,1360,28.7599289417
cmine_increment,0.085,0.5,0.6,80,../dataset/bmspos_1L/increment_80K.txt,./outputs/bmspos/bmspos_80_0.085_0.5_0.6_test_out.txt,79,1364,29.6257309914
cmine_increment,0.085,0.5,0.6,85,../dataset/bmspos_1L/increment_85K.txt,./outputs/bmspos/bmspos_85_0.085_0.5_0.6_test_out.txt,90,1376,31.3033270836
cmine_increment,0.085,0.5,0.6,90,../dataset/bmspos_1L/increment_90K.txt,./outputs/bmspos/bmspos_90_0.085_0.5_0.6_test_out.txt,91,1389,32.7291100025
cmine_increment,0.085,0.5,0.6,95,../dataset/bmspos_1L/increment_95K.txt,./outputs/bmspos/bmspos_95_0.085_0.5_0.6_test_out.txt,85,1411,34.2847120762
cmine_increment,0.085,0.5,0.6,100,../dataset/bmspos_1L/increment_100K.txt,./outputs/bmspos/bmspos_100_0.085_0.5_0.6_test_out.txt,86,1429,32.7679929733
